key_raw	key_norm	in_pref	body_count	samples	flag	short_key	sources	expansion
Benf. Gr.	Benf. Gr.	1	14	33153,44959,104339		0	pwgpref07.md:46	Benfey, Vollständige Grammatik der Sanskritsprache. Leipzig 1852.
Brahmav. P.	Brahmav. P.	1	14	2646,5628,5762		0	pwgpref07.md:60	Brahmavaivartapurâṇa.
Lîlâv.	Lîlâv.	1	14	76354,76369,76829		0	pwgpref16.md:36	Lîlâvatî.
Śabdârn.	Śabdârn.	1	14	120,10983,15450		0	pwgpref08.md:11	Çabdârnava, ein Wörterbuch; nach Anführungen im ÇKDr.
DAŚABH.	DAŚABH.	1	12	173841,183406,193340		0	pwgpref19.md:12	DAÇABHŪMIÇVARA, handschriftlich in der Pariser Bibliothek, nach Mittheilungen von A. Schiefner.
Maitr. Up.	Maitr. Up.	1	12	11466,30726,32046		0	pwgpref09.md:69	Maitrâjanjupanishad.
Âhnikat.	Âhnikat.	1	12	15239,61592,98238		0	pwgpref07.md:18	Âhnikatattva.
Baudh.	Baudh.	1	11	76108,96557,101415		0	pwgpref16.md:13	Baudhâjana.
Bṛhaddharma-P.	Bṛhaddharma-P.	1	11	68725,155938,193185		0	pwgpref16.md:15	Bṛhaddharmapurâṇa; nach Anführungen im ÇKDr.
Drâhy.	Drâhy.	1	11	83110,96687,391180		0	pwgpref16.md:21	Drâhjâjana.
Rasam.	Rasam.	1	11	22312,71682,106514		0	pwgpref10.md:44	Rasamaṅgarî (s. Verz. d. B. H. № 597), nach Anführungen im ÇKDr.
Ârun. Up.	Ârun. Up.	1	11	6018,18578,34787		0	pwgpref07.md:35	Ârunikopanishad.
Śrâddhat.	Śrâddhat.	1	11	86724,138133,253954		0	pwgpref16.md:18	Çrâddhatattva; nach Anführungen im ÇKDr.
AV. Anukr.	AV. Anukr.	1	10	21275,31744,53071		0	pwgpref07.md:39	Anukramaṇikâ des Atharvaveda, 10 Paṭala. Hdschr.
Agnisv.	Agnisv.	1	10	31037,73420,78762		0	pwgpref07.md:17	Agnisvâmin, ein Scholiast des Lâṭjâjana.
Haeb. Chrest.	Haeb. Chrest.	1	10	548,17774,18507		0	pwgpref08.md:64	Kâvja-Sangraha. A Sanscrit Anthology, being A Collection of the best Smaller Poems in the Sanscrit language. By Dr. John Haeberlin. Calcutta: W. Thacker and Co. 1847.
Kâty. Paddh.	Kâty. Paddh.	1	10	73440,111601,115525		0	pwgpref16.md:33	Jâǵnikadeva's Paddhati zu Kâtjâjana's Çrautasûtra.
Parâśarapaddh.	Parâśarapaddh.	1	10	72308,113334,114730		0	pwgpref16.md:49	Parâçarapaddhati; nach Anführungen im ÇKDr.
ÇKDr.	ÇKDr.	1	10	61949,61951,99241		0	pwgpref08.md:27	Çabdakalpadruma (Gild. Bibl. 371).
Bhânud.	Bhânud.	1	9	869,113943,113946		0	pwgpref07.md:49	Bhânudîkshita, ein Commentator des Amarakosha; nach Anführungen im ÇKDr.
Verz. d. Kopenh. H.	Verz. d. Kopenh. H.	1	9	5796,5808,9629		0	pwgpref11.md:22	Westergaard's Verzeichniss der Kopenhagener Sanskrit-Handschriften in: Codices orientales bibliothecae regiae Havniensis jussu et auspiciis regis Daniae augustissimi Christiani octavi enumerati et des
Jâb. Up.	Jâb. Up.	1	8	7908,18582,32449		0	pwgpref08.md:48	Gâbâlopanishad.
Mathurân.	Mathurân.	1	8	38052,50857,99277		0	pwgpref16.md:45	Mathurânâtha, ein Schol. des AK.; nach Anführungen im ÇKDr.
Bull. hist.-phil.	Bull. hist.-phil.	1	7	8315,47268,115638		0	pwgpref07.md:67	Bulletin historico-philologique de l'Académie Impériale des sciences de St.-Pétersbourg.
Gaṇar.	Gaṇar.	1	7	19033,45870,90238		0	pwgpref08.md:50	Gaṇaratnamahodadhi, s. Böhtlingk, Einleitung zum Pânini (Gild. Bibl. 244), II, S. XXXIX.
Kaiv. Up.	Kaiv. Up.	1	7	7804,32449,40592		0	pwgpref09.md:18	Kaivaljopanishad.
Kâurap.	Kâurap.	1	7	116588,116641,210186		0	pwgpref09.md:33	Kâurapânkâçikâ, ed. Bohlen (Gild. Bibl. 136).
Paṅkat.	Paṅkat.	1	7	254998,299729,376574		0	pwgpref10.md:20	Paṅkatantra. Pantschatantrum sive quinquepartitum de moribus exponens, ex codicibus manuscriptis edidit, commentariis criticis auxit Io. Godofr. Ludov. Kosegarten. Pars prima, textum sanscritum simpli
Yavaneśv.	Yavaneśv.	1	7	9840,45097,92496		0	pwgpref09.md:12	Javaneçvara.
Śatar. Up.	Śatar. Up.	1	7	52545,60273,61807		0	pwgpref08.md:22	Çatarudrijopanishad.
Divya-Av.	Divya-Av.	1	6	1954,4792,4898		0	pwgpref08.md:44	Divjâvadâna, eine buddhistische Legendensammlung.
Gaṭâdh.	Gaṭâdh.	1	6	9943,93147,197457		0	pwgpref08.md:52	Gâṭâdhara, ein Lexicograph; nach Anführungen im ÇKDr.
Journ. as.	Journ. as.	1	6	20184,228248,384313		0	pwgpref09.md:14	Journal asiatique.
Karmaprad.	Karmaprad.	1	6	95903,103759,106524		0	pwgpref16.md:32	Karmapradîpa.
Navar.	Navar.	1	6	19955,24178,188187		0	pwgpref09.md:94	Navaratna in Haeb. Chrest. S. 1—3.
Trans. R. A. S.	Trans. R. A. S.	1	6	81390,95416,140181		0	pwgpref16.md:61	The Transactions of the Royal Asiatic Society of Great Britain and Ireland; nach Anführungen bei Haughton.
Îçop.	Îçop.	1	6	56779,82810,107854		0	pwgpref08.md:79	Îçopanishad in der Bibliotheca indica.
Avad. Śat.	Avad. Śat.	1	5	2271,4792,5475		0	pwgpref07.md:38	Avadânaçataka, eine buddhistische Legendensammlung.
Kâç.	Kâç.	1	5	509681,509682,509683		0	pwgpref09.md:15	Kâçikâvṛtti; s. die Einleitung zu Böhtlingk's Ausgabe des Pânini, S. LIII.
Raghun.	Raghun.	1	5	73932,98238,395616		0	pwgpref16.md:52	Raghunandanabhaṭṭâḱârja, ein Scholiast des Tithjâditattva; nach Anführungen im ÇKDr.
Siddhântam.	Siddhântam.	1	5	64621,158265,208832		0	pwgpref10.md:69	Siddhântamuktâvalî, nach Anführungen im ÇKDr.
Yaj. V.	Yaj. V.	1	5	25203,25210,25235		0	pwgpref09.md:11	Jaǵurveda.
Ait. Âr.	Ait. Âr.	1	4	38035,136772,295013		0	pwgpref16.md:12	Aitarejâranjaka; nach Mittheilungen von A. Weber.
Berichte d. k. s. Ges. d. Ww.	Berichte d. k. s. Ges. d. Ww.	1	4	78402,120484,130370		0	pwgpref16.md:14	Berichte der königlich-sächsischen Gesellschaft der Wissenschaften.
Gîtag.	Gîtag.	1	4	34781,47617,47633		0	pwgpref08.md:57	Gîtagovinda, ed. Lassen (Gild. Bibl. 168).
H. ç.	H. ç.	1	4	12991,24258,26149		0	pwgpref08.md:70	die Çesha's zu Hemakandra's Abhidhânakintâmaṇi (s. unter H.), S. 421—443.
Harisv.	Harisv.	1	4	30010,59450,109566		0	pwgpref08.md:68	Harisvâmin, ein Scholiast des Çat. Br.
MUIR, Sanskr. Texts	MUIR, Sanskr. Texts	1	4	171014,172011,183898		0	pwgpref19.md:26	Original Sanskrit Texts on the origin and progress of the Religion and Institutions of India; collected, translated into English, and illustrated by Notes. Chiefly for the use of students and others i
Nîtipr.	Nîtipr.	1	4	30262,64898,189476		0	pwgpref10.md:16	Nîtipradîpa in Haeb. Chr. S. 526—528.
Pent.	Pent.	1	4	22868,68675,68675		0	pwgpref10.md:26	Christiani Lassenii commentatio geographica atque historica de Pentapotamia indica. Bonnae ad Rhenum 1827.
Saun.	Saun.	1	4	6067,6918,37116		0	pwgpref10.md:64	Saunâga, s. die Einleitung zu Böhtlingk's Ausgabe des Pâṇini, S. XLVI.
Suvarṇapr.	Suvarṇapr.	1	4	997,1350,37345		0	pwgpref10.md:76	Suvarṇaprabhâsa, ein buddhistisches Werk.
Utt. Râmac.	Utt. Râmac.	1	4	6036,64906,181958		0	pwgpref10.md:90	Uttara-Râmaḱaritra, ed. Calc. (Gild. Bibl. 212).
Vaiǵ.	Vaiǵ.	1	4	56235,111760,132057		0	pwgpref10.md:92	Vaiǵajantî, ein Wörterbuch. Excerpte daraus, angeführt in den Scholien zu Kir. und Çiç., verdanken wir Professor Stenzler.
Vâḱasp.	Vâḱasp.	1	4	125886,173958,415202		0	pwgpref10.md:94	Vâḱaspati.
Vîram.	Vîram.	1	4	9411,9416,9421		0	pwgpref11.md:28	Vîramitrodaja.
Yuktikalpat.	Yuktikalpat.	1	4	115385,134091,201120		0	pwgpref16.md:30	Juktikalpataru von Buoǵarâǵa; nach Anführungen im ÇKDr.
